group,credit_score,repay_prob,loan_granted
white,798.6,0.9154,0
white,788.6,0.9045,0
white,716.7,0.7839,0
white,660.7,0.6325,0
white,478.5,0.1316,0
white,516.2,0.2004,0
white,800.0,0.9168,0
white,649.1,0.596,0
white,387.2,0.0429,0
white,488.5,0.1477,0
white,667.9,0.6545,0
white,369.7,0.0343,0
white,515.9,0.1997,0
white,631.9,0.5396,0
white,678.4,0.6855,0
white,664.0,0.6426,0
white,538.6,0.2525,0
white,686.2,0.7073,0
white,542.9,0.2634,0
white,569.7,0.3384,0
white,700.7,0.7457,0
white,663.2,0.6403,0
white,758.1,0.8632,0
white,665.9,0.6483,0
white,637.6,0.5584,0
white,484.3,0.1406,0
white,581.8,0.3752,0
white,551.8,0.2872,0
white,545.1,0.2692,0
white,848.0,0.9543,0
white,588.8,0.3974,0
white,793.6,0.91,0
white,657.1,0.6213,0
white,724.4,0.8008,0
white,618.9,0.4965,0
white,640.1,0.5667,0
white,616.2,0.4872,0
white,528.7,0.2285,0
white,690.4,0.7188,0
white,556.7,0.3006,0
white,422.7,0.0672,0
white,661.9,0.636,0
white,522.3,0.2136,0
white,845.5,0.9529,0
white,846.5,0.9535,0
white,818.9,0.9341,0
white,582.5,0.3775,0
white,405.2,0.054,0
white,836.8,0.9474,0
white,598.4,0.4287,0
white,847.5,0.9541,0
white,847.3,0.9539,0
white,760.8,0.8673,0
white,560.7,0.312,0
white,586.6,0.3904,0
white,759.5,0.8653,0
white,567.3,0.3311,0
white,519.3,0.2072,0
white,634.3,0.5474,0
white,845.2,0.9527,0
white,680.0,0.69,0
white,638.1,0.5601,0
white,486.2,0.1438,0
white,651.8,0.6045,0
white,849.3,0.9551,0
white,507.2,0.1819,0
white,623.3,0.5111,0
white,780.1,0.8942,0
white,698.1,0.7391,0
white,680.4,0.6911,0
white,682.5,0.697,0
white,579.4,0.3678,0
white,560.5,0.3113,0
white,732.5,0.8177,0
white,733.0,0.8186,0
white,771.6,0.883,0
white,816.9,0.9324,0
white,621.3,0.5045,0
white,618.6,0.4955,0
white,726.3,0.8049,0
white,663.4,0.6406,0
white,682.3,0.6964,0
white,724.9,0.802,0
white,791.5,0.9078,0
white,573.3,0.3493,0
white,584.0,0.3822,0
white,484.4,0.1409,0
white,640.5,0.568,0
white,438.7,0.0818,0
white,608.7,0.4626,0
white,630.2,0.5341,0
white,558.4,0.3055,0
white,644.3,0.5804,0
white,431.9,0.0753,0
white,440.4,0.0836,0
white,740.7,0.8334,0
white,579.6,0.3684,0
white,501.4,0.1706,0
white,624.5,0.5149,0
white,711.8,0.7727,0
white,535.8,0.2455,0
white,654.4,0.6127,0
white,479.2,0.1327,0
white,455.0,0.0997,0
white,627.1,0.5237,0
white,629.7,0.5322,0
white,659.2,0.6278,0
white,691.9,0.7228,0
white,848.2,0.9545,0
white,622.7,0.5091,0
white,569.0,0.3363,0
white,724.6,0.8013,0
white,553.6,0.292,0
white,601.4,0.4384,0
white,474.9,0.1263,0
white,424.5,0.0687,0
white,847.2,0.9539,0
white,749.0,0.8482,0
white,680.0,0.69,0
white,593.2,0.4115,0
white,520.8,0.2104,0
white,514.1,0.1959,0
white,547.2,0.2747,0
white,632.0,0.5401,0
white,687.1,0.71,0
white,666.7,0.6509,0
white,556.4,0.2998,0
white,846.6,0.9535,0
white,696.8,0.7358,0
white,633.5,0.545,0
white,650.8,0.6012,0
white,596.1,0.421,0
white,546.3,0.2725,0
white,578.3,0.3646,0
white,705.8,0.7584,0
white,402.6,0.0522,0
white,496.3,0.1611,0
white,449.6,0.0935,0
white,444.4,0.0878,0
white,762.6,0.87,0
white,682.9,0.6983,0
white,611.1,0.4704,0
white,486.5,0.1444,0
white,615.9,0.4864,0
white,610.9,0.4698,0
white,520.8,0.2103,0
white,600.0,0.4338,0
white,590.3,0.4022,0
white,652.1,0.6053,0
white,658.4,0.6254,0
white,448.9,0.0927,0
white,583.7,0.3813,0
white,655.4,0.6158,0
white,619.1,0.4969,0
white,763.3,0.8711,0
white,666.2,0.6494,0
white,516.8,0.2015,0
white,469.6,0.1186,0
white,660.9,0.6329,0
white,426.4,0.0703,0
white,642.8,0.5753,0
white,845.5,0.9529,0
white,639.7,0.5653,0
white,587.4,0.3931,0
white,661.1,0.6338,0
white,606.7,0.4559,0
white,631.1,0.5368,0
white,845.6,0.9529,0
white,586.9,0.3913,0
white,847.1,0.9538,0
white,807.1,0.9237,0
white,528.9,0.2289,0
white,468.7,0.1174,0
white,488.2,0.1471,0
white,411.0,0.0581,0
white,484.7,0.1413,0
white,675.1,0.6757,0
white,470.0,0.1192,0
white,567.9,0.3329,0
white,755.1,0.8582,0
white,421.0,0.0658,0
white,735.7,0.8239,0
white,557.0,0.3015,0
white,497.3,0.163,0
white,680.3,0.6908,0
white,656.4,0.619,0
white,780.2,0.8943,0
white,695.6,0.7326,0
white,729.1,0.8108,0
white,557.0,0.3017,0
white,522.4,0.2139,0
white,702.5,0.7503,0
white,731.0,0.8146,0
white,849.3,0.9551,0
white,594.2,0.4147,0
white,583.0,0.3791,0
white,714.9,0.78,0
white,574.1,0.3517,0
white,839.8,0.9493,0
white,764.6,0.8731,0
white,598.7,0.4294,0
white,702.6,0.7506,0
white,704.3,0.7547,0
white,489.5,0.1492,0
white,804.0,0.9208,0
white,619.7,0.4989,0
white,743.1,0.8378,0
white,568.2,0.3338,0
white,797.0,0.9137,0
white,587.7,0.394,0
white,393.3,0.0464,0
white,807.1,0.9238,0
white,482.9,0.1385,0
white,568.0,0.3331,0
white,846.3,0.9533,0
white,846.3,0.9533,0
white,639.1,0.5633,0
white,657.4,0.622,0
white,604.0,0.447,0
white,560.3,0.311,0
white,570.7,0.3413,0
white,671.1,0.664,0
white,703.3,0.7523,0
white,722.6,0.797,0
white,721.5,0.7947,0
white,482.8,0.1384,0
white,616.7,0.4889,0
white,459.8,0.1057,0
white,632.1,0.5404,0
white,602.1,0.4407,0
white,789.3,0.9052,0
white,576.9,0.3602,0
white,496.7,0.162,0
white,508.5,0.1845,0
white,707.6,0.7627,0
white,652.9,0.6078,0
white,488.4,0.1474,0
white,478.4,0.1315,0
white,681.9,0.6954,0
white,471.1,0.1208,0
white,740.3,0.8325,0
white,683.9,0.701,0
white,476.7,0.129,0
white,478.9,0.1322,0
white,849.0,0.9549,0
white,583.6,0.381,0
white,582.6,0.3779,0
white,734.7,0.8219,0
white,846.0,0.9532,0
white,848.9,0.9549,0
white,703.8,0.7534,0
white,584.2,0.3827,0
white,478.1,0.131,0
white,715.3,0.7809,0
white,634.7,0.5489,0
white,597.4,0.4251,0
white,808.3,0.9249,0
white,493.8,0.1568,0
white,616.2,0.4873,0
white,395.0,0.0474,0
white,609.6,0.4654,0
white,458.8,0.1044,0
white,497.6,0.1636,0
white,497.0,0.1624,0
white,663.1,0.6398,0
white,700.5,0.7452,0
white,642.0,0.5728,0
white,847.2,0.9539,0
white,583.8,0.3815,0
white,558.2,0.3048,0
white,772.9,0.8848,0
white,538.4,0.2519,0
white,847.2,0.9539,0
white,397.0,0.0486,0
white,847.7,0.9542,0
white,446.8,0.0904,0
white,792.7,0.9091,0
white,626.1,0.5202,0
white,849.5,0.9552,0
white,471.9,0.1218,0
white,633.4,0.5445,0
white,847.7,0.9542,0
white,624.7,0.5157,0
white,656.6,0.6195,0
white,679.9,0.6897,0
white,605.7,0.4525,0
white,656.0,0.6176,0
white,642.3,0.5738,0
white,802.6,0.9194,0
white,449.1,0.0929,0
white,556.7,0.3007,0
white,846.3,0.9533,0
white,791.8,0.9081,0
white,606.0,0.4535,0
white,653.5,0.6098,0
white,555.6,0.2976,0
white,526.2,0.2226,0
white,608.2,0.4608,0
white,577.6,0.3623,0
white,642.1,0.5731,0
white,474.5,0.1256,0
white,848.1,0.9544,0
white,849.0,0.9549,0
white,680.8,0.6923,0
white,628.4,0.5281,0
white,565.1,0.3248,0
white,735.3,0.8231,0
white,675.7,0.6776,0
white,516.6,0.2013,0
white,814.0,0.93,0
white,740.7,0.8333,0
white,846.2,0.9533,0
white,691.7,0.7224,0
white,651.3,0.6029,0
white,595.7,0.4197,0
white,842.9,0.9513,0
white,770.8,0.8819,0
white,448.9,0.0926,0
white,426.1,0.0701,0
white,584.2,0.3829,0
white,733.3,0.8191,0
white,849.0,0.955,0
white,511.6,0.1907,0
white,645.3,0.5837,0
white,585.4,0.3868,0
white,847.7,0.9542,0
white,753.1,0.8551,0
white,750.5,0.8507,0
white,609.6,0.4654,0
white,594.8,0.4167,0
white,554.4,0.2942,0
white,458.9,0.1045,0
white,769.7,0.8803,0
white,734.7,0.822,0
white,850.0,0.9555,0
white,849.7,0.9554,0
white,633.9,0.5461,0
white,711.3,0.7715,0
white,845.9,0.9531,0
white,758.4,0.8636,0
white,546.2,0.2721,0
white,604.6,0.4489,0
white,502.3,0.1724,0
white,846.6,0.9535,0
white,649.1,0.5957,0
white,540.0,0.2561,0
white,670.8,0.6632,0
white,652.8,0.6077,0
white,579.0,0.3666,0
white,495.0,0.1589,0
white,670.8,0.663,0
white,623.9,0.513,0
white,712.9,0.7753,0
white,623.9,0.5129,0
white,760.2,0.8664,0
white,632.8,0.5427,0
white,635.5,0.5514,0
white,779.5,0.8935,0
white,591.6,0.4066,0
white,504.5,0.1766,0
white,429.8,0.0734,0
white,704.6,0.7554,0
white,653.6,0.61,0
white,683.1,0.6987,0
white,534.9,0.2432,0
white,505.6,0.1786,0
white,402.9,0.0524,0
white,576.8,0.3599,0
white,644.0,0.5794,0
white,588.6,0.3967,0
white,601.0,0.437,0
white,805.6,0.9223,0
white,576.2,0.3579,0
white,622.1,0.5069,0
white,718.5,0.7881,0
white,589.7,0.4005,0
white,654.1,0.6119,0
white,767.7,0.8776,0
white,846.2,0.9533,0
white,510.2,0.1879,0
white,834.5,0.9458,0
white,616.0,0.4868,0
white,549.7,0.2814,0
white,607.0,0.4567,0
white,848.5,0.9546,0
white,616.2,0.4873,0
white,570.7,0.3413,0
white,657.9,0.6236,0
white,543.8,0.2659,0
white,473.3,0.1239,0
white,502.2,0.1721,0
white,501.8,0.1714,0
white,512.2,0.192,0
white,506.7,0.1808,0
white,660.3,0.6313,0
white,524.0,0.2175,0
white,575.5,0.3557,0
white,798.3,0.915,0
white,611.1,0.4702,0
white,669.3,0.6588,0
white,520.4,0.2095,0
white,527.7,0.226,0
white,444.6,0.0879,0
white,519.1,0.2067,0
white,556.0,0.2987,0
white,522.2,0.2135,0
white,481.3,0.1359,0
white,498.5,0.1652,0
white,607.4,0.4582,0
white,532.6,0.2378,0
white,580.8,0.3721,0
white,619.2,0.4972,0
white,677.9,0.6839,0
white,442.8,0.0861,0
white,726.9,0.8062,0
white,656.1,0.6179,0
white,477.0,0.1293,0
white,777.0,0.8902,0
white,826.3,0.94,0
white,462.8,0.1094,0
white,555.5,0.2972,0
white,730.6,0.8138,0
white,701.5,0.7477,0
white,524.9,0.2197,0
white,533.7,0.2403,0
white,582.6,0.3777,0
white,614.0,0.4799,0
white,652.9,0.6079,0
white,582.1,0.3763,0
white,607.9,0.4598,0
white,701.1,0.7468,0
white,439.6,0.0828,0
white,547.9,0.2766,0
white,686.6,0.7086,0
white,796.7,0.9134,0
white,621.4,0.5048,0
white,627.3,0.5244,0
white,491.7,0.1531,0
white,603.7,0.446,0
white,627.5,0.5249,0
white,544.6,0.2679,0
white,553.1,0.2907,0
white,584.4,0.3836,0
white,414.1,0.0604,0
white,568.8,0.3355,0
white,534.4,0.242,0
white,570.3,0.3402,0
white,498.1,0.1644,0
white,792.1,0.9084,0
white,645.2,0.5831,0
white,673.6,0.6713,0
white,721.3,0.7942,0
white,617.8,0.4926,0
white,480.2,0.1342,0
white,628.7,0.529,0
white,643.1,0.5763,0
white,700.2,0.7445,0
white,599.4,0.4318,0
white,501.6,0.171,0
white,557.6,0.3032,0
white,580.4,0.371,0
white,662.0,0.6365,0
white,638.3,0.5608,0
white,578.4,0.3647,0
white,849.0,0.9549,0
white,648.9,0.5953,0
white,542.9,0.2634,0
white,488.7,0.148,0
white,512.6,0.1928,0
white,545.8,0.2709,0
white,515.8,0.1996,0
white,525.7,0.2213,0
white,558.0,0.3043,0
white,520.8,0.2104,0
white,798.2,0.915,0
white,476.0,0.1279,0
white,625.1,0.5171,0
white,593.6,0.4127,0
white,848.7,0.9547,0
white,494.3,0.1575,0
white,590.1,0.4016,0
white,847.7,0.9542,0
white,770.3,0.8812,0
white,737.3,0.827,0
white,549.6,0.2811,0
white,519.9,0.2083,0
white,669.7,0.6599,0
white,838.1,0.9482,0
white,634.2,0.5473,0
white,638.6,0.5616,0
white,556.4,0.2999,0
white,711.5,0.7721,0
white,525.8,0.2217,0
white,569.2,0.3369,0
white,597.7,0.4262,0
white,620.3,0.501,0
white,544.6,0.2678,0
white,495.6,0.16,0
white,650.4,0.6001,0
white,559.0,0.3072,0
white,641.4,0.5708,0
white,513.2,0.1941,0
white,613.0,0.4768,0
white,627.5,0.5249,0
white,455.1,0.0999,0
white,573.0,0.3482,0
white,504.7,0.1769,0
white,464.5,0.1117,0
white,849.2,0.9551,0
white,568.8,0.3358,0
white,732.9,0.8183,0
white,548.6,0.2784,0
white,674.5,0.674,0
white,706.9,0.7611,0
white,645.8,0.5852,0
white,610.4,0.468,0
white,594.0,0.414,0
white,576.3,0.3584,0
white,838.3,0.9484,0
white,745.7,0.8424,0
white,847.4,0.954,0
white,500.1,0.1682,0
white,693.9,0.7281,0
white,845.4,0.9528,0
white,523.8,0.217,0
white,466.7,0.1147,0
white,698.3,0.7395,0
white,639.4,0.5643,0
white,752.9,0.8547,0
white,507.1,0.1816,0
white,724.6,0.8014,0
white,531.0,0.2338,0
white,517.1,0.2022,0
white,517.3,0.2027,0
white,735.8,0.824,0
white,668.5,0.6563,0
white,624.7,0.5157,0
white,579.2,0.3672,0
white,780.0,0.8941,0
white,588.6,0.3969,0
white,737.0,0.8264,0
white,601.5,0.4385,0
white,584.3,0.3833,0
white,607.9,0.4599,0
white,562.7,0.3178,0
white,701.2,0.7469,0
white,619.0,0.4966,0
white,541.2,0.2591,0
white,801.0,0.9179,0
white,586.3,0.3894,0
white,630.5,0.5349,0
white,808.5,0.925,0
white,654.9,0.6141,0
white,496.7,0.1619,0
white,845.5,0.9529,0
white,656.0,0.6177,0
white,572.5,0.3467,0
white,506.9,0.1812,0
white,723.9,0.7999,0
white,653.5,0.6098,0
white,627.7,0.5257,0
white,795.4,0.912,0
white,721.0,0.7935,0
white,512.1,0.1918,0
white,565.7,0.3266,0
white,546.6,0.2731,0
white,699.5,0.7428,0
white,435.7,0.0789,0
white,638.1,0.5599,0
white,708.0,0.7638,0
white,779.6,0.8936,0
white,574.5,0.3527,0
white,739.9,0.8319,0
white,493.6,0.1563,0
white,756.2,0.86,0
white,501.6,0.1709,0
white,589.9,0.4011,0
white,725.7,0.8037,0
white,511.4,0.1903,0
white,540.2,0.2566,0
white,690.3,0.7186,0
white,689.4,0.7161,0
white,660.4,0.6316,0
white,679.2,0.6878,0
white,630.3,0.5341,0
white,547.7,0.276,0
white,575.5,0.3558,0
white,523.9,0.2173,0
white,810.9,0.9273,0
white,642.0,0.5729,0
white,590.9,0.4043,0
white,607.8,0.4593,0
white,846.0,0.9532,0
white,512.8,0.1932,0
white,642.9,0.5757,0
white,619.8,0.4995,0
white,650.7,0.6009,0
white,410.8,0.0579,0
white,775.8,0.8887,0
white,841.9,0.9507,0
white,636.7,0.5554,0
white,680.3,0.6907,0
white,828.3,0.9415,0
white,684.3,0.7021,0
white,512.5,0.1925,0
white,639.9,0.5661,0
white,649.2,0.5962,0
white,597.3,0.425,0
white,696.2,0.7341,0
white,845.1,0.9526,0
white,832.8,0.9446,0
white,604.7,0.4491,0
white,494.8,0.1586,0
white,848.9,0.9548,0
white,750.8,0.8513,0
white,500.3,0.1685,0
white,826.3,0.9399,0
white,773.9,0.8862,0
white,623.5,0.5116,0
white,644.5,0.5808,0
white,590.4,0.4026,0
white,457.5,0.1028,0
white,572.6,0.347,0
white,728.8,0.8101,0
white,367.5,0.0334,0
white,572.1,0.3455,0
white,590.2,0.4019,0
white,628.8,0.5293,0
white,825.0,0.939,0
white,575.6,0.3563,0
white,575.8,0.3568,0
white,696.6,0.7353,0
white,605.1,0.4504,0
white,538.7,0.2527,0
white,605.1,0.4506,0
white,507.6,0.1826,0
white,522.0,0.213,0
white,617.8,0.4926,0
white,595.9,0.4204,0
white,818.8,0.9341,0
white,580.2,0.3704,0
white,641.2,0.5702,0
white,657.5,0.6225,0
white,399.3,0.0501,0
white,667.9,0.6545,0
white,522.6,0.2144,0
white,847.1,0.9538,0
white,510.9,0.1892,0
white,594.7,0.4165,0
white,479.2,0.1327,0
white,849.8,0.9554,0
white,618.8,0.4961,0
white,645.7,0.5849,0
white,467.1,0.1152,0
white,702.2,0.7496,0
white,533.8,0.2407,0
white,799.5,0.9163,0
white,532.2,0.2368,0
white,527.1,0.2247,0
white,439.4,0.0826,0
white,610.5,0.4685,0
white,636.6,0.5551,0
white,466.1,0.1139,0
white,714.5,0.779,0
white,605.4,0.4514,0
white,625.1,0.517,0
white,601.9,0.44,0
white,590.9,0.4042,0
white,635.1,0.5501,0
white,513.6,0.1948,0
white,524.0,0.2176,0
white,767.2,0.8769,0
white,846.0,0.9531,0
white,583.3,0.3802,0
white,553.6,0.2919,0
white,661.4,0.6345,0
white,593.1,0.4113,0
white,424.5,0.0687,0
white,514.0,0.1956,0
white,687.7,0.7115,0
white,666.3,0.6496,0
white,427.3,0.0712,0
white,537.8,0.2506,0
white,540.8,0.2582,0
white,670.9,0.6634,0
white,413.5,0.0599,0
white,490.0,0.1502,0
white,727.2,0.8068,0
white,522.8,0.2148,0
white,664.3,0.6434,0
white,543.2,0.2642,0
white,487.4,0.1458,0
white,544.8,0.2685,0
white,690.3,0.7186,0
white,762.7,0.8702,0
white,745.5,0.842,0
white,589.9,0.401,0
white,669.5,0.6593,0
white,532.2,0.2367,0
white,560.3,0.311,0
white,797.8,0.9146,0
white,399.1,0.05,0
white,479.3,0.1329,0
white,533.2,0.2391,0
white,426.4,0.0704,0
white,523.8,0.2172,0
white,641.9,0.5725,0
white,596.6,0.4226,0
white,794.2,0.9107,0
white,737.5,0.8274,0
white,574.4,0.3525,0
white,550.0,0.2824,0
white,585.1,0.3857,0
white,644.2,0.5798,0
white,552.7,0.2897,0
white,654.8,0.614,0
white,593.3,0.4119,0
white,632.9,0.5428,0
white,600.6,0.4358,0
white,560.7,0.312,0
white,846.1,0.9533,0
white,708.6,0.7652,0
white,507.3,0.1819,0
white,772.8,0.8846,0
white,614.8,0.4825,0
white,796.0,0.9127,0
white,727.1,0.8067,0
white,597.6,0.426,0
white,419.7,0.0647,0
white,552.9,0.2902,0
white,630.0,0.5331,0
white,657.9,0.6237,0
white,549.6,0.2811,0
white,506.9,0.1813,0
white,748.4,0.8471,0
white,848.8,0.9548,0
white,625.5,0.5183,0
white,520.2,0.209,0
white,554.0,0.2933,0
white,411.3,0.0583,0
white,818.2,0.9335,0
white,497.1,0.1626,0
white,640.0,0.5663,0
white,554.6,0.2948,0
white,633.5,0.5448,0
white,663.8,0.6421,0
white,745.2,0.8414,0
white,532.7,0.2379,0
white,394.1,0.0469,0
white,505.8,0.1791,0
white,801.5,0.9183,0
white,777.2,0.8906,0
white,646.4,0.587,0
white,647.3,0.5901,0
white,668.4,0.6561,0
white,521.6,0.2121,0
white,818.3,0.9336,0
white,595.9,0.4202,0
white,586.0,0.3887,0
white,623.5,0.5117,0
white,450.6,0.0946,0
white,518.1,0.2045,0
white,696.9,0.7359,0
white,477.6,0.1303,0
white,648.1,0.5927,0
white,545.6,0.2704,0
white,587.7,0.3941,0
white,559.0,0.3073,0
white,578.3,0.3643,0
white,689.0,0.715,0
white,561.5,0.3143,0
white,637.1,0.5566,0
white,611.6,0.4721,0
white,668.0,0.6547,0
white,845.3,0.9527,0
white,694.6,0.7299,0
white,535.5,0.2448,0
white,432.8,0.0761,0
white,550.9,0.2848,0
white,645.6,0.5846,0
white,454.8,0.0995,0
white,617.2,0.4907,0
white,646.2,0.5864,0
white,572.3,0.3462,0
white,712.2,0.7737,0
white,491.4,0.1525,0
white,472.8,0.1232,0
white,692.8,0.7251,0
white,617.0,0.4899,0
white,677.1,0.6817,0
white,600.3,0.4346,0
white,545.9,0.2713,0
white,738.6,0.8293,0
white,726.9,0.8062,0
white,679.5,0.6886,0
white,554.0,0.2931,0
white,644.1,0.5798,0
white,579.8,0.3691,0
white,483.1,0.1388,0
white,821.9,0.9366,0
white,505.8,0.179,0
white,846.3,0.9533,0
white,603.4,0.4447,0
white,525.1,0.2202,0
white,630.0,0.5334,0
white,776.5,0.8895,0
white,694.4,0.7295,0
white,730.8,0.8142,0
white,666.3,0.6495,0
white,678.6,0.6859,0
white,758.1,0.8631,0
white,547.0,0.2742,0
white,615.3,0.4844,0
white,537.6,0.2499,0
white,849.1,0.955,0
white,845.8,0.9531,0
white,443.0,0.0863,0
white,683.7,0.7003,0
white,832.2,0.9443,0
white,523.5,0.2165,0
white,637.5,0.5581,0
white,819.6,0.9347,0
white,436.2,0.0794,0
white,680.5,0.6915,0
white,561.5,0.3145,0
white,830.8,0.9433,0
white,847.8,0.9542,0
white,845.8,0.9531,0
white,611.1,0.4704,0
white,767.5,0.8772,0
white,754.8,0.8579,0
white,567.9,0.333,0
white,744.7,0.8405,0
white,440.0,0.0832,0
white,646.0,0.5858,0
white,540.5,0.2573,0
white,498.5,0.1651,0
white,474.0,0.1249,0
white,680.1,0.6903,0
white,573.9,0.3509,0
white,691.3,0.7214,0
white,465.9,0.1136,0
white,566.8,0.3297,0
white,629.4,0.5312,0
white,722.1,0.796,0
white,567.8,0.3327,0
white,655.4,0.6159,0
white,787.5,0.9033,0
white,652.1,0.6054,0
white,541.5,0.2598,0
white,422.9,0.0673,0
white,774.1,0.8864,0
white,417.1,0.0627,0
white,777.9,0.8914,0
white,626.4,0.5214,0
white,845.4,0.9528,0
white,726.6,0.8055,0
white,849.8,0.9554,0
white,576.8,0.36,0
white,710.4,0.7694,0
white,591.2,0.4052,0
white,612.7,0.4756,0
white,655.9,0.6175,0
white,777.1,0.8903,0
white,848.8,0.9548,0
white,710.9,0.7707,0
white,595.6,0.4193,0
white,596.6,0.4225,0
white,696.7,0.7354,0
white,543.4,0.2647,0
white,493.5,0.1562,0
white,578.0,0.3634,0
white,558.6,0.3061,0
white,561.2,0.3136,0
white,541.7,0.2603,0
white,445.8,0.0892,0
white,410.5,0.0577,0
white,849.1,0.955,0
white,598.3,0.4283,0
white,586.4,0.3898,0
white,673.8,0.6719,0
white,536.6,0.2475,0
white,846.2,0.9533,0
white,719.9,0.7911,0
white,481.7,0.1366,0
